BC1	ko:K00311	78
BC1	ko:K00313	36
BC1	ko:K00315	47
BC1	ko:K00316	60
BC1	ko:K00317	29
BC1	ko:K00318	45
BC1	ko:K00320	27
BC1	ko:K00322	82
BC1	ko:K00323	5
BC1	ko:K00324	98
BC1	ko:K00325	104
BC1	ko:K00326	1
BC1	ko:K00327	1
BC1	ko:K00329	28
BC1	ko:K00330	65
BC1	ko:K00331	55
BC1	ko:K00332	53
BC1	ko:K00333	150
BC1	ko:K00334	47
BC1	ko:K00335	209
BC1	ko:K00336	177
BC1	ko:K00337	132
BC1	ko:K00338	70
BC1	ko:K00339	67
BC1	ko:K00340	38
BC1	ko:K00341	247
BC1	ko:K00342	195
BC1	ko:K00343	174
BC1	ko:K00344	317
BC1	ko:K00347	30
BC1	ko:K00351	3
BC1	ko:K00354	6
BC1	ko:K00355	7
BC1	ko:K00356	30
BC1	ko:K00362	19
BC1	ko:K00363	12
BC1	ko:K00364	15
BC1	ko:K00365	39
BC1	ko:K00366	84
BC1	ko:K00367	2
BC1	ko:K00368	21
BC1	ko:K00370	56
BC1	ko:K00371	12
BC1	ko:K00372	41
BC1	ko:K00373	6
BC1	ko:K00374	20
BC1	ko:K00375	130
BC1	ko:K00376	2
BC1	ko:K00380	19
BC1	ko:K00381	90
BC1	ko:K00382	300
BC1	ko:K00383	42
BC1	ko:K00384	465
BC1	ko:K00387	19
BC1	ko:K00389	19
BC1	ko:K00390	61
BC1	ko:K00392	84
BC1	ko:K00394	4
BC1	ko:K00395	5
BC1	ko:K00404	24
BC1	ko:K00405	16
BC1	ko:K00406	44
BC1	ko:K00410	17
BC1	ko:K00411	9
BC1	ko:K00412	133
BC1	ko:K00413	5
BC1	ko:K00422	2
BC1	ko:K00423	3
BC1	ko:K00425	149
BC1	ko:K00426	121
BC1	ko:K00427	6
BC1	ko:K00428	65
BC1	ko:K00432	30
BC1	ko:K00433	208
BC1	ko:K00435	5
BC1	ko:K00436	35
BC1	ko:K00441	11
BC1	ko:K00446	49
BC1	ko:K00448	32
BC1	ko:K00449	34
BC1	ko:K00450	49
BC1	ko:K00451	71
BC1	ko:K00452	8
BC1	ko:K00453	18
BC1	ko:K00454	2
BC1	ko:K00455	4
BC1	ko:K00456	6
BC1	ko:K00457	66
BC1	ko:K00459	119
BC1	ko:K00461	2
BC1	ko:K00462	1
BC1	ko:K00464	8
BC1	ko:K00466	16
BC1	ko:K00467	35
BC1	ko:K00469	12
BC1	ko:K00471	13
BC1	ko:K00474	7
BC1	ko:K00476	6
BC1	ko:K00477	5
BC1	ko:K00479	73
BC1	ko:K00480	64
BC1	ko:K00481	63
BC1	ko:K00483	82
BC1	ko:K00485	2
BC1	ko:K00486	18
BC1	ko:K00489	2
BC1	ko:K00490	1
BC1	ko:K00491	24
BC1	ko:K00493	35
BC1	ko:K00496	8
BC1	ko:K00499	19
BC1	ko:K00500	29
BC1	ko:K00502	3
BC1	ko:K00504	7
BC1	ko:K00505	15
BC1	ko:K00507	149
BC1	ko:K00508	43
BC1	ko:K00511	5
BC1	ko:K00512	3
BC1	ko:K00514	13
BC1	ko:K00518	9
BC1	ko:K00520	37
BC1	ko:K00523	9
BC1	ko:K00525	284
BC1	ko:K00526	37
BC1	ko:K00528	79
BC1	ko:K00529	89
BC1	ko:K00537	7
BC1	ko:K00541	2
BC1	ko:K00544	32
BC1	ko:K00545	3
BC1	ko:K00547	50
BC1	ko:K00548	406
BC1	ko:K00549	247
BC1	ko:K00551	2
BC1	ko:K00553	1
BC1	ko:K00554	72
BC1	ko:K00555	1
BC1	ko:K00556	14
BC1	ko:K00557	6
BC1	ko:K00558	115
BC1	ko:K00559	4
BC1	ko:K00560	23
BC1	ko:K00561	7
BC1	ko:K00562	1
BC1	ko:K00563	8
BC1	ko:K00564	13
BC1	ko:K00566	101
BC1	ko:K00567	102
BC1	ko:K00568	62
BC1	ko:K00570	15
BC1	ko:K00571	173
BC1	ko:K00573	86
BC1	ko:K00574	206
BC1	ko:K00575	143
BC1	ko:K00587	20
BC1	ko:K00588	43
BC1	ko:K00590	98
BC1	ko:K00594	40
BC1	ko:K00595	14
BC1	ko:K00596	2
BC1	ko:K00598	40
BC1	ko:K00600	137
BC1	ko:K00601	4
BC1	ko:K00602	120
BC1	ko:K00603	20
BC1	ko:K00604	66
BC1	ko:K00605	167
BC1	ko:K00606	79
BC1	ko:K00608	1
BC1	ko:K00609	83
BC1	ko:K00611	65
BC1	ko:K00612	131
BC1	ko:K00615	400
BC1	ko:K00616	163
BC1	ko:K00618	3
BC1	ko:K00619	26
BC1	ko:K00620	84
BC1	ko:K00621	3
BC1	ko:K00622	1
BC1	ko:K00624	2
BC1	ko:K00625	24
BC1	ko:K00626	601
BC1	ko:K00627	181
BC1	ko:K00631	45
BC1	ko:K00632	190
BC1	ko:K00633	1
BC1	ko:K00634	16
BC1	ko:K00635	51
BC1	ko:K00638	8
BC1	ko:K00639	94
BC1	ko:K00640	60
BC1	ko:K00641	142
BC1	ko:K00643	30
BC1	ko:K00645	85
BC1	ko:K00646	6
BC1	ko:K00647	36
BC1	ko:K00648	140
BC1	ko:K00649	3
BC1	ko:K00650	4
BC1	ko:K00651	32
BC1	ko:K00652	100
BC1	ko:K00654	5
BC1	ko:K00655	155
BC1	ko:K00656	23
BC1	ko:K00657	19
BC1	ko:K00658	127
BC1	ko:K00659	4
BC1	ko:K00661	49
BC1	ko:K00662	11
BC1	ko:K00663	35
BC1	ko:K00665	4
BC1	ko:K00666	804
BC1	ko:K00667	2
BC1	ko:K00668	6
BC1	ko:K00671	2
BC1	ko:K00672	14
BC1	ko:K00673	6
BC1	ko:K00674	49
BC1	ko:K00675	22
BC1	ko:K00677	32
BC1	ko:K00680	2
BC1	ko:K00681	379
BC1	ko:K00683	17
BC1	ko:K00684	19
BC1	ko:K00688	310
BC1	ko:K00689	5
BC1	ko:K00691	18
BC1	ko:K00692	3
BC1	ko:K00693	2
BC1	ko:K00694	137
BC1	ko:K00695	1
BC1	ko:K00697	123
BC1	ko:K00698	4
BC1	ko:K00700	267
BC1	ko:K00701	4
BC1	ko:K00702	59
BC1	ko:K00703	111
BC1	ko:K00705	179
BC1	ko:K00706	4
BC1	ko:K00712	9
BC1	ko:K00713	13
BC1	ko:K00720	55
BC1	ko:K00721	138
BC1	ko:K00728	49
BC1	ko:K00729	2
BC1	ko:K00742	2
BC1	ko:K00748	55
BC1	ko:K00752	19
BC1	ko:K00754	49
BC1	ko:K00756	50
BC1	ko:K00757	13
BC1	ko:K00758	31
BC1	ko:K00759	65
BC1	ko:K00760	69
BC1	ko:K00761	33
BC1	ko:K00762	63
BC1	ko:K00763	80
BC1	ko:K00764	146
BC1	ko:K00765	47
BC1	ko:K00766	63
BC1	ko:K00767	49
BC1	ko:K00768	29
BC1	ko:K00769	3
BC1	ko:K00772	29
BC1	ko:K00773	65
BC1	ko:K00782	36
BC1	ko:K00783	25
BC1	ko:K00784	67
BC1	ko:K00786	47
BC1	ko:K00787	2
BC1	ko:K00788	74
BC1	ko:K00789	150
BC1	ko:K00790	128
BC1	ko:K00791	55
BC1	ko:K00793	46
BC1	ko:K00794	37
BC1	ko:K00795	6
BC1	ko:K00796	97
BC1	ko:K00797	69
BC1	ko:K00798	36
BC1	ko:K00799	224
BC1	ko:K00800	121
BC1	ko:K00801	11
BC1	ko:K00803	71
BC1	ko:K00805	32
BC1	ko:K00806	103
BC1	ko:K00808	24
BC1	ko:K00809	34
BC1	ko:K00812	174
BC1	ko:K00813	1
BC1	ko:K00814	5
BC1	ko:K00817	190
BC1	ko:K00818	7
BC1	ko:K00819	90
BC1	ko:K00820	243
BC1	ko:K00821	98
BC1	ko:K00822	28
BC1	ko:K00823	130
BC1	ko:K00824	20
BC1	ko:K00826	148
BC1	ko:K00827	8
BC1	ko:K00830	90
BC1	ko:K00831	79
BC1	ko:K00832	5
BC1	ko:K00833	72
BC1	ko:K00836	10
BC1	ko:K00839	14
BC1	ko:K00841	1
BC1	ko:K00842	6
BC1	ko:K00845	150
BC1	ko:K00847	69
BC1	ko:K00848	57
BC1	ko:K00849	58
BC1	ko:K00850	37
BC1	ko:K00851	49
BC1	ko:K00852	77
BC1	ko:K00853	49
BC1	ko:K00854	140
BC1	ko:K00855	44
BC1	ko:K00856	40
BC1	ko:K00857	9
BC1	ko:K00858	110
BC1	ko:K00859	36
BC1	ko:K00860	53
BC1	ko:K00862	11
BC1	ko:K00863	22
BC1	ko:K00864	206
BC1	ko:K00865	28
BC1	ko:K00866	3
BC1	ko:K00867	6
BC1	ko:K00868	9
BC1	ko:K00869	6
BC1	ko:K00870	12
BC1	ko:K00872	41
BC1	ko:K00873	124
BC1	ko:K00874	52
BC1	ko:K00875	4
BC1	ko:K00876	37
BC1	ko:K00877	2
BC1	ko:K00878	6
BC1	ko:K00879	4
BC1	ko:K00880	3
BC1	ko:K00882	46
BC1	ko:K00883	5
BC1	ko:K00884	2
BC1	ko:K00886	36
BC1	ko:K00887	1
BC1	ko:K00889	2
BC1	ko:K00891	38
BC1	ko:K00894	3
BC1	ko:K00895	9
BC1	ko:K00897	8
BC1	ko:K00898	2
BC1	ko:K00899	3
BC1	ko:K00901	11
BC1	ko:K00903	2
BC1	ko:K00906	6
BC1	ko:K00907	1
BC1	ko:K00910	1
BC1	ko:K00912	35
BC1	ko:K00913	2
BC1	ko:K00914	2
BC1	ko:K00917	15
BC1	ko:K00918	1
BC1	ko:K00919	57
BC1	ko:K00922	2
BC1	ko:K00925	149
BC1	ko:K00926	24
BC1	ko:K00927	118
BC1	ko:K00928	133
BC1	ko:K00930	72
BC1	ko:K00931	60
BC1	ko:K00932	1
BC1	ko:K00936	28
BC1	ko:K00937	192
BC1	ko:K00938	3
BC1	ko:K00939	99
BC1	ko:K00940	42
BC1	ko:K00941	74
BC1	ko:K00942	31
BC1	ko:K00943	102
BC1	ko:K00945	43
BC1	ko:K00946	47
BC1	ko:K00947	17
BC1	ko:K00948	110
BC1	ko:K00949	2
BC1	ko:K00950	54
BC1	ko:K00951	137
BC1	ko:K00954	57
BC1	ko:K00955	145
BC1	ko:K00956	116
BC1	ko:K00957	84
BC1	ko:K00958	56
BC1	ko:K00960	4
BC1	ko:K00962	180
BC1	ko:K00963	97
BC1	ko:K00965	112
