BC5	GH9	191
BC5	GH94	93
BC5	GH95	31
BC5	GT1	17
BC5	GT10	2
BC5	GT11	1
BC5	GT12	1
BC5	GT14	3
BC5	GT17	4
BC5	GT19	28
BC5	GT2	415
BC5	GT20	80
BC5	GT21	32
BC5	GT22	2
BC5	GT26	42
BC5	GT28	68
BC5	GT3	6
BC5	GT30	35
BC5	GT32	2
BC5	GT33	2
BC5	GT35	148
BC5	GT36	41
BC5	GT39	25
BC5	GT4	335
BC5	GT41	4
BC5	GT5	50
BC5	GT51	161
BC5	GT57	2
BC5	GT6	2
BC5	GT66	1
BC5	GT70	2
BC5	GT71	2
BC5	GT75	1
BC5	GT81	14
BC5	GT84	87
BC5	GT85	2
BC5	GT87	26
BC5	GT89	3
BC5	GT9	43
BC5	PL11	3
BC5	PL4	10
BC5	PL8	5
BC6	AA10	33
BC6	AA9	5
BC6	CBM1	8
BC6	CBM15	24
BC6	CBM18	2
BC6	CBM20	8
BC6	CBM42	60
BC6	CBM48	2098
BC6	CBM5	5
BC6	CBM50	9
BC6	CBM6	5
BC6	CBM73	33
BC6	CE1	163
BC6	CE10	580
BC6	GH1	27
BC6	GH101	22
BC6	GH102	65
BC6	GH103	117
BC6	GH105	44
BC6	GH116	133
BC6	GH121	12
BC6	GH13	4010
BC6	GH130	88
BC6	GH14	2
BC6	GH15	489
BC6	GH16	5
BC6	GH17	2
BC6	GH18	307
BC6	GH19	62
BC6	GH20	250
BC6	GH23	322
BC6	GH26	108
BC6	GH27	7
BC6	GH28	10
BC6	GH29	474
BC6	GH3	1291
BC6	GH30	218
BC6	GH31	1080
BC6	GH32	127
BC6	GH33	187
BC6	GH36	2
BC6	GH37	143
BC6	GH38	411
BC6	GH39	82
BC6	GH43	332
BC6	GH47	39
BC6	GH48	2
BC6	GH5	1155
BC6	GH51	399
BC6	GH52	6
BC6	GH54	60
BC6	GH57	120
BC6	GH59	17
BC6	GH6	61
BC6	GH63	24
BC6	GH65	328
BC6	GH66	27
BC6	GH68	4
BC6	GH73	4
BC6	GH74	6
BC6	GH76	16
BC6	GH77	437
BC6	GH8	47
BC6	GH82	6
BC6	GH88	66
BC6	GH9	1103
BC6	GH94	495
BC6	GH95	146
BC6	GH97	11
BC6	GH99	1
BC6	GT1	64
BC6	GT10	4
BC6	GT14	2
BC6	GT15	12
BC6	GT17	5
BC6	GT19	146
BC6	GT2	2554
BC6	GT20	428
BC6	GT21	218
BC6	GT22	9
BC6	GT23	1
BC6	GT24	12
BC6	GT25	14
BC6	GT26	269
BC6	GT27	2
BC6	GT28	403
BC6	GT3	53
BC6	GT30	205
BC6	GT31	2
BC6	GT32	1
BC6	GT33	4
BC6	GT34	2
BC6	GT35	878
BC6	GT36	158
BC6	GT39	129
BC6	GT4	2059
BC6	GT41	18
BC6	GT47	2
BC6	GT48	14
BC6	GT5	317
BC6	GT50	3
BC6	GT51	1068
BC6	GT57	13
BC6	GT58	6
BC6	GT59	2
BC6	GT6	8
BC6	GT61	2
BC6	GT62	6
BC6	GT66	23
BC6	GT7	2
BC6	GT70	5
BC6	GT71	14
BC6	GT75	2
BC6	GT76	2
BC6	GT77	4
BC6	GT8	4
BC6	GT81	108
BC6	GT84	435
BC6	GT85	2
BC6	GT87	135
BC6	GT89	18
BC6	GT9	294
BC6	PL11	32
BC6	PL12	2
BC6	PL21	4
BC6	PL4	64
BC6	PL8	30
BC7	AA10	4
BC7	AA13	2
BC7	CBM15	2
BC7	CBM18	2
BC7	CBM20	4
BC7	CBM42	20
BC7	CBM48	638
BC7	CBM5	1
BC7	CBM50	3
BC7	CBM73	4
BC7	CE1	57
